,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
1293,0.0,US,0.0,3/22/20 23:45,37.57978556,-119.9073334,California,0.0
1294,0.0,US,0.0,3/22/20 23:45,37.18922369,-120.72090349999999,California,0.0
1295,0.0,US,0.0,3/22/20 23:45,41.58965602,-120.7244817,California,0.0
1296,0.0,US,0.0,3/22/20 23:45,40.00355989,-120.8395236,California,0.0
1297,0.0,US,0.0,3/22/20 23:45,39.57713498,-120.52007009999998,California,0.0
1298,0.0,US,0.0,3/22/20 23:45,39.03417539,-121.6945899,California,0.0
1299,0.0,US,0.0,3/22/20 23:45,40.12570935,-122.23701709999999,California,0.0
1300,0.0,US,0.0,3/22/20 23:45,40.649176700000005,-123.114713,California,0.0
1301,0.0,US,0.0,3/22/20 23:45,38.02644018,-119.95250929999999,California,0.0
25,118.0,US,1.0,2020-03-23 23:19:34,37.64629437,-121.8929271,California,0.0
53,0.0,US,0.0,2020-03-23 23:19:34,38.59678594,-119.8223594,California,0.0
54,1.0,US,0.0,2020-03-23 23:19:34,38.44583082,-120.65696,California,0.0
330,2.0,US,0.0,2020-03-23 23:19:34,39.66727762,-121.6005252,California,0.0
339,2.0,US,0.0,2020-03-23 23:19:34,38.20537103,-120.552913,California,0.0
615,0.0,US,0.0,2020-03-23 23:19:34,39.17881957,-122.2331726,California,0.0
624,71.0,US,1.0,2020-03-23 23:19:34,37.91923498,-121.9289527,California,0.0
756,0.0,US,0.0,2020-03-23 23:19:34,41.74228275,-123.8974063,California,0.0
858,2.0,US,0.0,2020-03-23 23:19:34,38.77965956,-120.5233166,California,0.0
991,6.0,US,0.0,2020-03-23 23:19:34,36.75733899,-119.6466953,California,0.0
1052,0.0,US,0.0,2020-03-23 23:19:34,39.59875897,-122.3938452,California,0.0
1318,2.0,US,0.0,2020-03-23 23:19:34,40.69923009,-123.876044,California,0.0
1337,6.0,US,0.0,2020-03-23 23:19:34,33.0393082,-115.3669042,California,0.0
1342,0.0,US,0.0,2020-03-23 23:19:34,36.51112084,-117.41119779999998,California,0.0
