,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
383,6.0,US,0.0,2020-03-26 23:48:35,39.15008829,-74.80170244,New Jersey,0.0
685,4.0,US,0.0,2020-03-26 23:48:35,39.37199394,-75.10712559,New Jersey,0.0
888,609.0,US,4.0,2020-03-26 23:48:35,40.78681335,-74.24657979,New Jersey,0.0
1052,33.0,US,0.0,2020-03-26 23:48:35,39.71581067,-75.13995546,New Jersey,0.0
1312,441.0,US,1.0,2020-03-26 23:48:35,40.73766234,-74.07515667,New Jersey,0.0
1323,39.0,US,0.0,2020-03-26 23:48:35,40.56335249,-74.91284156,New Jersey,0.0
1900,111.0,US,0.0,2020-03-26 23:48:35,40.28047017,-74.70479631,New Jersey,0.0
1916,505.0,US,0.0,2020-03-26 23:48:35,40.43629879,-74.41426991,New Jersey,0.0
1952,501.0,US,3.0,2020-03-26 23:48:35,40.26549699,-74.22240686,New Jersey,0.0
2017,315.0,US,1.0,2020-03-26 23:48:35,40.86095313,-74.54553709999998,New Jersey,0.0
2111,389.0,US,1.0,2020-03-26 23:48:35,39.8895449,-74.28089251,New Jersey,0.0
2206,399.0,US,0.0,2020-03-26 23:48:35,41.03238628,-74.29954144,New Jersey,0.0
2494,2.0,US,0.0,2020-03-26 23:48:35,39.58719656,-75.34696629999998,New Jersey,0.0
2639,179.0,US,1.0,2020-03-26 23:48:35,40.56465737,-74.61683016,New Jersey,0.0
2744,49.0,US,0.0,2020-03-26 23:48:35,41.13891592,-74.69118243,New Jersey,0.0
2867,1478.0,US,63.0,2020-03-26 23:48:35,0.0,0.0,New Jersey,0.0
2883,432.0,US,0.0,2020-03-26 23:48:35,40.65835409,-74.30680092,New Jersey,0.0
2960,31.0,US,0.0,2020-03-26 23:48:35,40.85951833,-74.99556527,New Jersey,0.0
101,14.0,US,0.0,2020-03-27 22:14:55,39.47538693,-74.65848483,New Jersey,0.0
190,1505.0,US,6.0,2020-03-27 22:14:55,40.96010917,-74.07164325,New Jersey,0.0
318,88.0,US,0.0,2020-03-27 22:14:55,39.87681124,-74.66927768,New Jersey,0.0
367,95.0,US,1.0,2020-03-27 22:14:55,39.80343818,-74.96388753,New Jersey,0.0
383,7.0,US,0.0,2020-03-27 22:14:55,39.15008829,-74.80170244,New Jersey,0.0
685,9.0,US,0.0,2020-03-27 22:14:55,39.37199394,-75.10712559,New Jersey,0.0
888,826.0,US,4.0,2020-03-27 22:14:55,40.78681335,-74.24657979,New Jersey,0.0
1052,40.0,US,0.0,2020-03-27 22:14:55,39.71581067,-75.13995546,New Jersey,0.0
1312,594.0,US,2.0,2020-03-27 22:14:55,40.73766234,-74.07515667,New Jersey,0.0
1323,52.0,US,0.0,2020-03-27 22:14:55,40.56335249,-74.91284156,New Jersey,0.0
1900,131.0,US,0.0,2020-03-27 22:14:55,40.28047017,-74.70479631,New Jersey,0.0
1916,640.0,US,0.0,2020-03-27 22:14:55,40.43629879,-74.41426991,New Jersey,0.0
1952,634.0,US,3.0,2020-03-27 22:14:55,40.26549699,-74.22240686,New Jersey,0.0
2017,391.0,US,1.0,2020-03-27 22:14:55,40.86095313,-74.54553709999998,New Jersey,0.0
2111,484.0,US,1.0,2020-03-27 22:14:55,39.8895449,-74.28089251,New Jersey,0.0
2206,484.0,US,7.0,2020-03-27 22:14:55,41.03238628,-74.29954144,New Jersey,0.0
2494,3.0,US,0.0,2020-03-27 22:14:55,39.58719656,-75.34696629999998,New Jersey,0.0
2639,222.0,US,1.0,2020-03-27 22:14:55,40.56465737,-74.61683016,New Jersey,0.0
2744,65.0,US,0.0,2020-03-27 22:14:55,41.13891592,-74.69118243,New Jersey,0.0
2873,1984.0,US,82.0,2020-03-27 22:14:55,0.0,0.0,New Jersey,0.0
2890,519.0,US,0.0,2020-03-27 22:14:55,40.65835409,-74.30680092,New Jersey,0.0
2967,38.0,US,0.0,2020-03-27 22:14:55,40.85951833,-74.99556527,New Jersey,0.0
101,17.0,US,0.0,2020-03-28 23:05:37,39.47538693,-74.65848483,New Jersey,0.0
190,1838.0,US,13.0,2020-03-28 23:05:37,40.96010917,-74.07164325,New Jersey,0.0
318,115.0,US,0.0,2020-03-28 23:05:37,39.87681124,-74.66927768,New Jersey,0.0
367,123.0,US,1.0,2020-03-28 23:05:37,39.80343818,-74.96388753,New Jersey,0.0
383,7.0,US,0.0,2020-03-28 23:05:37,39.15008829,-74.80170244,New Jersey,0.0
685,11.0,US,0.0,2020-03-28 23:05:37,39.37199394,-75.10712559,New Jersey,0.0
888,1086.0,US,7.0,2020-03-28 23:05:37,40.78681335,-74.24657979,New Jersey,0.0
1052,51.0,US,1.0,2020-03-28 23:05:37,39.71581067,-75.13995546,New Jersey,0.0
1312,771.0,US,4.0,2020-03-28 23:05:37,40.73766234,-74.07515667,New Jersey,0.0
1323,61.0,US,0.0,2020-03-28 23:05:37,40.56335249,-74.91284156,New Jersey,0.0
1900,168.0,US,0.0,2020-03-28 23:05:37,40.28047017,-74.70479631,New Jersey,0.0
1916,808.0,US,4.0,2020-03-28 23:05:37,40.43629879,-74.41426991,New Jersey,0.0
1952,781.0,US,6.0,2020-03-28 23:05:37,40.26549699,-74.22240686,New Jersey,0.0
2017,442.0,US,3.0,2020-03-28 23:05:37,40.86095313,-74.54553709999998,New Jersey,0.0
2111,624.0,US,4.0,2020-03-28 23:05:37,39.8895449,-74.28089251,New Jersey,0.0
2206,608.0,US,7.0,2020-03-28 23:05:37,41.03238628,-74.29954144,New Jersey,0.0
2494,3.0,US,0.0,2020-03-28 23:05:37,39.58719656,-75.34696629999998,New Jersey,0.0
2639,258.0,US,4.0,2020-03-28 23:05:37,40.56465737,-74.61683016,New Jersey,0.0
2744,81.0,US,0.0,2020-03-28 23:05:37,41.13891592,-74.69118243,New Jersey,0.0
2870,2478.0,US,86.0,2020-03-28 23:05:37,0.0,0.0,New Jersey,0.0
2887,742.0,US,0.0,2020-03-28 23:05:37,40.65835409,-74.30680092,New Jersey,0.0
2964,51.0,US,0.0,2020-03-28 23:05:37,40.85951833,-74.99556527,New Jersey,0.0
