,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
1947,0.0,US,0.0,3/22/20 23:45,46.89988536,-88.68495385,Michigan,0.0
1948,0.0,US,0.0,3/22/20 23:45,43.83353985,-83.04078453,Michigan,0.0
1949,0.0,US,0.0,3/22/20 23:45,42.94502238,-85.07413319,Michigan,0.0
1950,0.0,US,0.0,3/22/20 23:45,44.35486835,-83.63484895,Michigan,0.0
1951,0.0,US,0.0,3/22/20 23:45,46.20974132,-88.53136251,Michigan,0.0
1952,0.0,US,0.0,3/22/20 23:45,43.64060976,-84.84664923,Michigan,0.0
1953,0.0,US,0.0,3/22/20 23:45,42.24542231,-85.53038622,Michigan,0.0
1954,0.0,US,0.0,3/22/20 23:45,44.68512729,-85.09085699,Michigan,0.0
1955,0.0,US,0.0,3/22/20 23:45,47.63197653,-88.41434263,Michigan,0.0
1956,0.0,US,0.0,3/22/20 23:45,43.99050893,-85.802173,Michigan,0.0
1957,0.0,US,0.0,3/22/20 23:45,43.09052506,-83.22153148,Michigan,0.0
1958,0.0,US,0.0,3/22/20 23:45,41.89475156,-84.06603727,Michigan,0.0
1959,0.0,US,0.0,3/22/20 23:45,46.47227431,-85.54471223,Michigan,0.0
1960,0.0,US,0.0,3/22/20 23:45,46.07028979,-85.04980537,Michigan,0.0
1961,0.0,US,0.0,3/22/20 23:45,44.33352407,-86.05626916,Michigan,0.0
1962,0.0,US,0.0,3/22/20 23:45,46.4338914,-87.64043701,Michigan,0.0
1963,0.0,US,0.0,3/22/20 23:45,43.99509218,-86.24988902,Michigan,0.0
1964,0.0,US,0.0,3/22/20 23:45,43.64064262,-85.32463223,Michigan,0.0
1965,0.0,US,0.0,3/22/20 23:45,45.58038692,-87.55370409,Michigan,0.0
1966,0.0,US,0.0,3/22/20 23:45,44.33772443,-85.09256478,Michigan,0.0
1967,0.0,US,0.0,3/22/20 23:45,45.0275929,-84.12696227,Michigan,0.0
1968,0.0,US,0.0,3/22/20 23:45,43.29123859,-86.15176712,Michigan,0.0
1969,0.0,US,0.0,3/22/20 23:45,43.554373999999996,-85.80070107,Michigan,0.0
1970,0.0,US,0.0,3/22/20 23:45,43.64124435,-86.26726673,Michigan,0.0
1971,0.0,US,0.0,3/22/20 23:45,44.33481032,-84.12725175,Michigan,0.0
1972,0.0,US,0.0,3/22/20 23:45,46.665226200000006,-89.31390481,Michigan,0.0
1973,0.0,US,0.0,3/22/20 23:45,43.98992088,-85.32566756,Michigan,0.0
1974,0.0,US,0.0,3/22/20 23:45,44.68192279,-84.12939244,Michigan,0.0
1975,0.0,US,0.0,3/22/20 23:45,45.34018577,-83.91498656,Michigan,0.0
1976,0.0,US,0.0,3/22/20 23:45,43.42406072,-82.82055898,Michigan,0.0
1977,0.0,US,0.0,3/22/20 23:45,46.19235734,-86.19972234,Michigan,0.0
1978,0.0,US,0.0,3/22/20 23:45,42.953928000000005,-84.14585902,Michigan,0.0
1979,0.0,US,0.0,3/22/20 23:45,41.91441767,-85.52797979,Michigan,0.0
1980,0.0,US,0.0,3/22/20 23:45,42.25190229,-86.01939087,Michigan,0.0
30,0.0,US,0.0,2020-03-23 23:19:34,44.6846864,-83.59507875,Michigan,0.0
38,0.0,US,0.0,2020-03-23 23:19:34,46.41292944,-86.60260122,Michigan,0.0
40,1.0,US,0.0,2020-03-23 23:19:34,42.59147037,-85.89102866,Michigan,0.0
52,0.0,US,0.0,2020-03-23 23:19:34,45.03477666,-83.62212411,Michigan,0.0
72,0.0,US,0.0,2020-03-23 23:19:34,44.99690221,-85.15503082,Michigan,0.0
81,0.0,US,0.0,2020-03-23 23:19:34,44.0636262,-83.89277559,Michigan,0.0
129,0.0,US,0.0,2020-03-23 23:19:34,46.6720582,-88.36363591,Michigan,0.0
139,1.0,US,0.0,2020-03-23 23:19:34,42.59513984,-85.30834519,Michigan,0.0
151,2.0,US,0.0,2020-03-23 23:19:34,43.70639106,-83.98731479,Michigan,0.0
189,0.0,US,0.0,2020-03-23 23:19:34,44.63899297,-86.01608482,Michigan,0.0
197,5.0,US,0.0,2020-03-23 23:19:34,41.95447397,-86.41313079999998,Michigan,0.0
260,0.0,US,0.0,2020-03-23 23:19:34,41.91600556,-85.05929476,Michigan,0.0
353,3.0,US,0.0,2020-03-23 23:19:34,42.24633834,-85.00493569,Michigan,0.0
420,0.0,US,0.0,2020-03-23 23:19:34,41.91522292,-85.99405727,Michigan,0.0
452,2.0,US,0.0,2020-03-23 23:19:34,45.37790017,-85.19614053,Michigan,0.0
467,0.0,US,0.0,2020-03-23 23:19:34,45.44787015,-84.50122149,Michigan,0.0
495,1.0,US,0.0,2020-03-23 23:19:34,46.29552653,-84.54353449,Michigan,0.0
517,1.0,US,0.0,2020-03-23 23:19:34,43.98794227,-84.84819859999998,Michigan,0.0
573,2.0,US,0.0,2020-03-23 23:19:34,42.94400871,-84.60145248,Michigan,0.0
661,0.0,US,0.0,2020-03-23 23:19:34,44.68255561,-84.61006219,Michigan,0.0
764,0.0,US,0.0,2020-03-23 23:19:34,45.90484910000001,-86.9080745,Michigan,0.0
782,0.0,US,0.0,2020-03-23 23:19:34,46.00999672,-87.86961634,Michigan,0.0
842,2.0,US,0.0,2020-03-23 23:19:34,42.59599185,-84.83740035,Michigan,0.0
878,1.0,US,0.0,2020-03-23 23:19:34,45.52625509,-84.89083249,Michigan,0.0
1030,23.0,US,0.0,2020-03-23 23:19:34,43.02244215,-83.70589709,Michigan,0.0
1049,1.0,US,0.0,2020-03-23 23:19:34,43.98901072,-84.38774817,Michigan,0.0
1056,0.0,US,0.0,2020-03-23 23:19:34,46.40862701,-89.69377193,Michigan,0.0
1079,1.0,US,0.0,2020-03-23 23:19:34,44.69565625,-85.55585247,Michigan,0.0
1097,0.0,US,0.0,2020-03-23 23:19:34,43.29265605,-84.60505416,Michigan,0.0
1274,0.0,US,0.0,2020-03-23 23:19:34,41.88753639,-84.59312019,Michigan,0.0
1298,0.0,US,0.0,2020-03-23 23:19:34,46.89988536,-88.68495385,Michigan,0.0
1327,0.0,US,0.0,2020-03-23 23:19:34,43.83353985,-83.04078453,Michigan,0.0
1341,12.0,US,0.0,2020-03-23 23:19:34,42.59716886,-84.37472069,Michigan,0.0
1343,0.0,US,0.0,2020-03-23 23:19:34,42.94502238,-85.07413319,Michigan,0.0
1344,0.0,US,0.0,2020-03-23 23:19:34,44.35486835,-83.63484895,Michigan,0.0
1349,0.0,US,0.0,2020-03-23 23:19:34,46.20974132,-88.53136251,Michigan,0.0
1355,0.0,US,0.0,2020-03-23 23:19:34,43.64060976,-84.84664923,Michigan,0.0
1375,1.0,US,0.0,2020-03-23 23:19:34,42.24807035,-84.42258681,Michigan,0.0
1464,3.0,US,0.0,2020-03-23 23:19:34,42.24542231,-85.53038622,Michigan,0.0
1466,0.0,US,0.0,2020-03-23 23:19:34,44.68512729,-85.09085699,Michigan,0.0
1490,28.0,US,1.0,2020-03-23 23:19:34,43.03197711,-85.54934642,Michigan,0.0
1500,0.0,US,0.0,2020-03-23 23:19:34,47.63197653,-88.41434263,Michigan,0.0
1567,0.0,US,0.0,2020-03-23 23:19:34,43.99050893,-85.802173,Michigan,0.0
1592,0.0,US,0.0,2020-03-23 23:19:34,43.09052506,-83.22153148,Michigan,0.0
1636,1.0,US,0.0,2020-03-23 23:19:34,44.94430054,-85.80150326,Michigan,0.0
1640,0.0,US,0.0,2020-03-23 23:19:34,41.89475156,-84.06603727,Michigan,0.0
1699,9.0,US,0.0,2020-03-23 23:19:34,42.60302282,-83.91297209,Michigan,0.0
1731,0.0,US,0.0,2020-03-23 23:19:34,46.47227431,-85.54471223,Michigan,0.0
1745,0.0,US,0.0,2020-03-23 23:19:34,46.07028979,-85.04980537,Michigan,0.0
1746,175.0,US,2.0,2020-03-23 23:19:34,42.69158356,-82.92752801,Michigan,0.0
1784,0.0,US,0.0,2020-03-23 23:19:34,44.33352407,-86.05626916,Michigan,0.0
1811,0.0,US,0.0,2020-03-23 23:19:34,46.4338914,-87.64043701,Michigan,0.0
1834,0.0,US,0.0,2020-03-23 23:19:34,43.99509218,-86.24988902,Michigan,0.0
1884,0.0,US,0.0,2020-03-23 23:19:34,43.64064262,-85.32463223,Michigan,0.0
1895,0.0,US,0.0,2020-03-23 23:19:34,45.58038692,-87.55370409,Michigan,0.0
1919,5.0,US,0.0,2020-03-23 23:19:34,43.64330771,-84.38804374,Michigan,0.0
1939,0.0,US,0.0,2020-03-23 23:19:34,44.33772443,-85.09256478,Michigan,0.0
1965,7.0,US,0.0,2020-03-23 23:19:34,41.92734151,-83.53749864,Michigan,0.0
1975,1.0,US,0.0,2020-03-23 23:19:34,43.31082541,-85.15252824,Michigan,0.0
1996,0.0,US,0.0,2020-03-23 23:19:34,45.0275929,-84.12696227,Michigan,0.0
2036,1.0,US,0.0,2020-03-23 23:19:34,43.29123859,-86.15176712,Michigan,0.0
2068,1.0,US,0.0,2020-03-23 23:19:34,43.554374,-85.80070107,Michigan,0.0
