,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
1031,1.0,US,0.0,2020-03-23 23:19:34,43.0022601,-78.19135193,New York,0.0
1119,2.0,US,0.0,2020-03-23 23:19:34,42.275797,-74.12384884,New York,0.0
1166,2.0,US,0.0,2020-03-23 23:19:34,43.66146647,-74.49721957,New York,0.0
1258,3.0,US,0.0,2020-03-23 23:19:34,43.42034246,-74.96145307,New York,0.0
1416,1.0,US,0.0,2020-03-23 23:19:34,44.04200959,-75.94653457,New York,0.0
1513,0.0,US,0.0,2020-03-23 23:19:34,40.6361825,-73.94935552,New York,0.0
1650,0.0,US,0.0,2020-03-23 23:19:34,43.7844157,-75.44903992,New York,0.0
1701,2.0,US,0.0,2020-03-23 23:19:34,42.72596275,-77.77966158,New York,0.0
1769,1.0,US,0.0,2020-03-23 23:19:34,42.91653905,-75.67266639,New York,0.0
1968,81.0,US,2.0,2020-03-23 23:19:34,43.14638895,-77.69322942,New York,0.0
1989,3.0,US,0.0,2020-03-23 23:19:34,42.90123494,-74.44011632,New York,0.0
2046,2442.0,US,4.0,2020-03-23 23:19:34,40.74066522,-73.58941873,New York,0.0
2067,12305.0,US,99.0,2020-03-23 23:19:34,40.76727260000001,-73.97152637,New York,0.0
2079,9.0,US,0.0,2020-03-23 23:19:34,43.19898042,-78.74777412,New York,0.0
2137,5.0,US,0.0,2020-03-23 23:19:34,43.24375382,-75.43710392,New York,0.0
2139,53.0,US,0.0,2020-03-23 23:19:34,43.00491923,-76.19971155,New York,0.0
2141,4.0,US,0.0,2020-03-23 23:19:34,42.85145728,-77.30874425,New York,0.0
2146,389.0,US,0.0,2020-03-23 23:19:34,41.40337468,-74.30240757,New York,0.0
2154,0.0,US,0.0,2020-03-23 23:19:34,43.2516977,-78.2320066,New York,0.0
2164,2.0,US,0.0,2020-03-23 23:19:34,43.42778894,-76.14635194,New York,0.0
2169,1.0,US,0.0,2020-03-23 23:19:34,42.63492579,-75.03151402,New York,0.0
2367,31.0,US,0.0,2020-03-23 23:19:34,41.42630093,-73.74965532,New York,0.0
2373,0.0,US,0.0,2020-03-23 23:19:34,40.71088124,-73.81684712,New York,0.0
2410,20.0,US,0.0,2020-03-23 23:19:34,42.71348136,-73.51089874,New York,0.0
2428,0.0,US,0.0,2020-03-23 23:19:34,40.58582155,-74.14808598,New York,0.0
2461,592.0,US,1.0,2020-03-23 23:19:34,41.15027894,-74.02560498,New York,0.0
2536,35.0,US,0.0,2020-03-23 23:19:34,43.10904162,-73.86653895,New York,0.0
2542,32.0,US,0.0,2020-03-23 23:19:34,42.81668777,-74.05278291,New York,0.0
2545,1.0,US,0.0,2020-03-23 23:19:34,42.58831742,-74.44339029999998,New York,0.0
2549,0.0,US,0.0,2020-03-23 23:19:34,42.39184015,-76.8773299,New York,0.0
2575,0.0,US,0.0,2020-03-23 23:19:34,42.78081007,-76.82497064,New York,0.0
2670,0.0,US,0.0,2020-03-23 23:19:34,44.4976179,-75.06550039,New York,0.0
2702,4.0,US,0.0,2020-03-23 23:19:34,42.2689144,-77.3829924,New York,0.0
2721,1458.0,US,13.0,2020-03-23 23:19:34,40.88320119,-72.8012172,New York,0.0
2726,12.0,US,0.0,2020-03-23 23:19:34,41.71579493,-74.76394559,New York,0.0
2801,1.0,US,0.0,2020-03-23 23:19:34,42.16852837,-76.30835812,New York,0.0
2814,15.0,US,0.0,2020-03-23 23:19:34,42.44945765,-76.47229843,New York,0.0
2854,18.0,US,0.0,2020-03-23 23:19:34,41.89027881,-74.26252104,New York,0.0
2872,107.0,US,36.0,2020-03-23 23:19:34,0.0,0.0,New York,0.0
2967,1.0,US,0.0,2020-03-23 23:19:34,43.56173026,-73.8433699,New York,0.0
2997,1.0,US,0.0,2020-03-23 23:19:34,43.31153794,-73.43043448,New York,0.0
3027,3.0,US,0.0,2020-03-23 23:19:34,43.15494365,-77.02976528,New York,0.0
3052,2894.0,US,0.0,2020-03-23 23:19:34,41.16278376,-73.75741653,New York,0.0
3140,2.0,US,1.0,2020-03-23 23:19:34,42.70145109,-78.22199579,New York,0.0
3151,0.0,US,0.0,2020-03-23 23:19:34,42.63505484,-77.10369919,New York,0.0
27,146.0,US,0.0,2020-03-24 23:37:31,42.60060306,-73.97723916,New York,0.0
42,2.0,US,0.0,2020-03-24 23:37:31,42.25748406,-78.02750466,New York,0.0
276,0.0,US,0.0,2020-03-24 23:37:31,40.85209301,-73.86282755,New York,0.0
281,9.0,US,1.0,2020-03-24 23:37:31,42.15903158,-75.81326086,New York,0.0
433,0.0,US,0.0,2020-03-24 23:37:31,42.24778241,-78.67923096,New York,0.0
435,2.0,US,0.0,2020-03-24 23:37:31,42.91261714,-76.55731592,New York,0.0
464,2.0,US,0.0,2020-03-24 23:37:31,42.22769210000001,-79.36691763,New York,0.0
469,3.0,US,0.0,2020-03-24 23:37:31,42.13891056,-76.7638805,New York,0.0
470,3.0,US,0.0,2020-03-24 23:37:31,42.49430041,-75.60887553,New York,0.0
575,6.0,US,0.0,2020-03-24 23:37:31,44.74530905,-73.67875352,New York,0.0
608,18.0,US,0.0,2020-03-24 23:37:31,42.24819348,-73.63089095,New York,0.0
637,2.0,US,0.0,2020-03-24 23:37:31,42.59509207,-76.07048931,New York,0.0
